-0.41391847	0.46694386	-0.10111526	0.3152483	0.070729345	-0.8271291	0.17585355	1.1315767	-0.7012604	-0.548182	-0.27077654	-0.908798	0.038111754	0.15152392	0.21430174	-0.34101582	0.12563737	-0.2661914	-0.28066152	-0.94880813	0.33356565	0.21119203	0.545339	-0.30023566	-0.33637837	0.04624474	-0.43982315	-0.41623425	-0.3982698	0.31376263	0.38438556	-0.020739904	0.22481553	-0.5340093	-0.29355842	0.6142729	0.19730051	-0.3748773	-0.62292725	-0.56849885	0.30472973	-0.33848315	0.0018992274	0.117671736	0.45283297	-0.17995998	-0.7414142	-0.19672678	0.4016582	0.41519174	0.1907432	-0.6105652	0.044974618	-0.2556112	-0.14617023	-0.133328	0.20693421	-0.01697698	-0.61877704	0.15405123	0.12137836	-0.05189037	0.30786443	0.09109124	-0.4252997	0.53071773	0.077325754	0.49725494	-0.751718	0.12421631	-0.1492956	0.2108274	0.3587681	-0.047316592	0.4461009	0.050690603	0.117622145	-0.10737087	-0.32489896	0.023953298	-0.30961356	-0.16829431	-0.62085223	0.33954087	-0.29093862	-0.23211643	0.3385081	0.5752433	0.3599671	0.18590203	0.67099404	0.33572498	-0.1517743	0.067279235	1.0248268	0.45427087	0.16599965	-0.57826674	0.20204733	-0.19498706
-0.41168946	0.45684567	-0.09808648	0.30225766	0.08642533	-0.8007256	0.16299881	1.0908402	-0.6760854	-0.53520346	-0.2690146	-0.8884531	0.03266538	0.1470217	0.21556903	-0.32174894	0.1247031	-0.25143847	-0.26652884	-0.90999556	0.31560847	0.19428661	0.53141016	-0.3018463	-0.32588968	0.05333149	-0.4306356	-0.40754387	-0.37830922	0.3132278	0.39098695	-0.025515787	0.20803216	-0.5140792	-0.27957952	0.60041744	0.18977039	-0.35132617	-0.59330785	-0.53520936	0.31498402	-0.34122586	0.002507749	0.121855065	0.43153605	-0.16468093	-0.7039247	-0.20511259	0.3848443	0.3934583	0.20162804	-0.6076172	0.048283044	-0.24316707	-0.15092437	-0.11684402	0.20635615	-0.005103442	-0.5943657	0.1451577	0.10996656	-0.04605983	0.29821172	0.08846318	-0.40677175	0.51708907	0.084165595	0.46755257	-0.71930724	0.12582822	-0.15352976	0.18842377	0.35468152	-0.026914028	0.42961016	0.04150286	0.0990286	-0.10770516	-0.30843526	0.028837286	-0.30731544	-0.16340917	-0.6026437	0.3142018	-0.2740802	-0.22892173	0.3185191	0.5505603	0.3530106	0.16650523	0.64929044	0.3235551	-0.15033594	0.05957458	0.98018646	0.43881708	0.17654902	-0.5552856	0.18373208	-0.19053091
-0.40294313	0.45615375	-0.11038648	0.2968352	0.090179764	-0.78867877	0.15967645	1.0903091	-0.68426716	-0.52329177	-0.27306673	-0.8852104	0.046443507	0.14194654	0.22264712	-0.33696315	0.12269771	-0.24534963	-0.27127117	-0.9154337	0.30528685	0.19495331	0.5206602	-0.30048516	-0.32172817	0.04352819	-0.41455904	-0.4035473	-0.38468626	0.31154987	0.38488427	-0.029584203	0.20268618	-0.5089755	-0.2924833	0.59766495	0.18334253	-0.35572514	-0.60386515	-0.54509836	0.30045176	-0.33315253	0.0063673607	0.12841144	0.44029856	-0.16813542	-0.71041703	-0.20648485	0.38031843	0.39429003	0.19612892	-0.6010118	0.03771025	-0.25487044	-0.16182879	-0.13572568	0.1958615	-0.017333135	-0.60514426	0.13470149	0.12055892	-0.058402963	0.31437764	0.09553612	-0.41996118	0.52664804	0.08714223	0.4813983	-0.73824024	0.12631294	-0.14750138	0.20622927	0.35341573	-0.034352984	0.42556244	0.057312492	0.11607882	-0.09888694	-0.3187063	0.03560479	-0.29699185	-0.17444713	-0.615228	0.32214162	-0.27389547	-0.229764	0.3138356	0.55049783	0.35934696	0.17393292	0.64397883	0.3325566	-0.14278238	0.06311271	0.994149	0.43804032	0.1786075	-0.5532609	0.20444125	-0.20049144
-0.38509277	0.43721363	-0.098324984	0.27609354	0.079404935	-0.7540426	0.15548284	1.0361027	-0.62801236	-0.5075587	-0.24321717	-0.8227785	0.041452635	0.1237567	0.21034066	-0.31252745	0.12313448	-0.24967843	-0.2581431	-0.8493201	0.29814145	0.18329836	0.50569534	-0.26479694	-0.32249692	0.050877497	-0.3959113	-0.38180548	-0.35192958	0.28958532	0.35939163	-0.023961766	0.18785822	-0.48617142	-0.26079467	0.5732584	0.1841975	-0.34420693	-0.5800115	-0.50184906	0.2914098	-0.3081221	0.021338273	0.11023435	0.4208636	-0.15847035	-0.6680346	-0.1918735	0.3595301	0.37059286	0.18967862	-0.5648115	0.033382047	-0.24781597	-0.14924157	-0.11343579	0.1877732	0.0025683644	-0.55013835	0.12286303	0.11513561	-0.040885743	0.29223195	0.089652136	-0.38046426	0.47514883	0.068677984	0.4560225	-0.6866743	0.099756956	-0.13043205	0.17997466	0.33157855	-0.020239003	0.40179515	0.039398793	0.09732571	-0.09061053	-0.3018239	0.034664165	-0.2881039	-0.1498578	-0.5694034	0.30659768	-0.26142257	-0.21722922	0.31083345	0.5338394	0.32763338	0.14920545	0.6037472	0.30383474	-0.1430764	0.061939	0.93744916	0.41232347	0.16768864	-0.53008723	0.17735077	-0.19398764
-0.50015694	0.5561362	-0.1342441	0.3623768	0.09770725	-0.97093713	0.20054242	1.3365219	-0.83189976	-0.64094543	-0.33810273	-1.0779796	0.039536197	0.17469949	0.25332397	-0.4101782	0.14069995	-0.31197965	-0.31481513	-1.1222389	0.38703445	0.23720573	0.64520407	-0.34837392	-0.4104516	0.061327934	-0.52145416	-0.49905756	-0.4732035	0.37765035	0.47397932	-0.019642958	0.2558682	-0.6305088	-0.34001538	0.72582066	0.22124994	-0.43602526	-0.74115497	-0.6709934	0.37443575	-0.41519597	0.003836175	0.15623568	0.5413533	-0.21948302	-0.8684976	-0.24687219	0.47457725	0.472267	0.24070007	-0.727892	0.06962215	-0.3096328	-0.18488522	-0.16130482	0.22942147	-0.024208933	-0.7312947	0.16417435	0.15317081	-0.06860018	0.3730958	0.1170614	-0.50887865	0.6263176	0.09979493	0.59236956	-0.89646024	0.15649082	-0.19095595	0.24663298	0.42584154	-0.041437708	0.5293702	0.07070376	0.12717879	-0.12136454	-0.37615353	0.028656917	-0.3738031	-0.2106793	-0.74234617	0.3955403	-0.3465101	-0.2834635	0.40118757	0.6921782	0.4221805	0.2067035	0.7999964	0.39458305	-0.18164602	0.07816832	1.2089427	0.5256028	0.21357706	-0.67254037	0.24069625	-0.23865879
-0.4382895	0.48248503	-0.10894246	0.30808312	0.07412079	-0.8470683	0.17587973	1.1571018	-0.7242155	-0.5702791	-0.29242373	-0.94308573	0.035234183	0.13835876	0.22087803	-0.36250404	0.11792757	-0.28215367	-0.28289732	-0.9678879	0.32238266	0.2132273	0.56129485	-0.30275944	-0.35917684	0.048253607	-0.44938353	-0.45056728	-0.4017058	0.33251363	0.40962443	-0.030243233	0.2153691	-0.54492235	-0.30277658	0.64644456	0.19844784	-0.3783603	-0.63846576	-0.5848467	0.33501932	-0.36150274	0.004863393	0.12349409	0.46411344	-0.18784584	-0.7575689	-0.20816427	0.4064432	0.41565764	0.20782217	-0.6448167	0.061533798	-0.25484505	-0.17113374	-0.13062549	0.21839549	-0.02275647	-0.6394809	0.13778539	0.13735896	-0.057680376	0.3306478	0.08904536	-0.43256998	0.5458393	0.07638985	0.5063259	-0.7803054	0.114931695	-0.15736836	0.21588904	0.37978637	-0.030393539	0.45365065	0.06248231	0.1029657	-0.11088589	-0.33298033	0.038439434	-0.3082563	-0.18355425	-0.64011	0.33314767	-0.2958964	-0.24766663	0.33209333	0.60497206	0.37011927	0.18692364	0.69828945	0.35463297	-0.17410415	0.068241335	1.0552992	0.46970022	0.17934951	-0.59630054	0.21122874	-0.21640706
-0.40916765	0.46524465	-0.10669735	0.3089475	0.080631696	-0.8257718	0.17444263	1.1290728	-0.7050407	-0.55111325	-0.27525625	-0.91633713	0.041639306	0.15589996	0.21590877	-0.34573603	0.13043432	-0.26381296	-0.27160177	-0.9557769	0.32831076	0.20548946	0.55190504	-0.30218482	-0.34434602	0.054409534	-0.4453767	-0.43399894	-0.39318198	0.31687143	0.4022837	-0.011516622	0.21543773	-0.52332515	-0.30137455	0.62419075	0.18326655	-0.3832219	-0.6361455	-0.5786149	0.32493842	-0.35226634	0.01907914	0.117325716	0.4588356	-0.17021282	-0.74854976	-0.2217017	0.3940572	0.40670863	0.2018094	-0.63167894	0.04014759	-0.25550592	-0.16485558	-0.14068286	0.2006453	-0.022693561	-0.62766385	0.1350906	0.12537472	-0.058447745	0.32240823	0.09898299	-0.4312658	0.5397106	0.07061475	0.48880124	-0.7645385	0.1192862	-0.15906733	0.21311118	0.36038616	-0.032432683	0.45366642	0.044797163	0.114345305	-0.10390999	-0.32924494	0.041712537	-0.30336288	-0.17894949	-0.6402036	0.33877957	-0.28961068	-0.24043584	0.3415385	0.5782954	0.35968056	0.18034261	0.6727258	0.33883488	-0.16384791	0.069465764	1.0231992	0.45439944	0.18589915	-0.5799869	0.20124505	-0.19871235
-0.42567474	0.48467427	-0.101371884	0.3301538	0.07935924	-0.8581229	0.17988808	1.1684744	-0.7349673	-0.57620734	-0.29365873	-0.95217174	0.046917524	0.1483928	0.2278422	-0.35702604	0.1304622	-0.27870452	-0.28998867	-0.9914546	0.33978274	0.22378764	0.56246454	-0.32587975	-0.36639917	0.059810743	-0.4641912	-0.4403145	-0.41692695	0.34032437	0.40249094	-0.015995996	0.22160012	-0.554149	-0.31019154	0.64325345	0.19003834	-0.3872756	-0.66033405	-0.5888831	0.33813322	-0.36100408	0.01211305	0.1333237	0.4808661	-0.19304092	-0.7749151	-0.22108997	0.42399582	0.4237795	0.1992583	-0.6464767	0.062867865	-0.2767786	-0.16694358	-0.12528214	0.20123422	-0.010401674	-0.64187896	0.15549324	0.14110877	-0.05802938	0.32145146	0.11000772	-0.44120532	0.55731964	0.068202496	0.5231422	-0.7849223	0.119495936	-0.16009924	0.2093084	0.38203448	-0.042040743	0.4573704	0.058227703	0.1209556	-0.12072791	-0.33512747	0.02462701	-0.32750964	-0.17880118	-0.6660331	0.3512328	-0.29624164	-0.24484906	0.34963688	0.61810684	0.38737634	0.18436058	0.7026236	0.34644908	-0.17645802	0.07860492	1.058116	0.4695312	0.17904444	-0.59944206	0.2140777	-0.21871796
-0.45395583	0.50852114	-0.10856661	0.3374512	0.09262221	-0.8762299	0.19086505	1.1946673	-0.7510578	-0.57907236	-0.29472882	-0.9816425	0.055253662	0.1497805	0.24216697	-0.36592174	0.12252999	-0.29010946	-0.2971072	-1.0099391	0.34661487	0.23192015	0.58462644	-0.330011	-0.3623254	0.055393685	-0.4728881	-0.4669198	-0.41765362	0.32942826	0.429023	-0.02680523	0.23623464	-0.5470667	-0.31421122	0.66578007	0.1995523	-0.39015657	-0.66392356	-0.61562085	0.33553416	-0.36583978	0.010216013	0.13057886	0.48094246	-0.19336349	-0.78624296	-0.21898708	0.41815427	0.43163848	0.21434708	-0.65936756	0.054178894	-0.2798457	-0.15995379	-0.13960034	0.21900335	-0.013817784	-0.6525128	0.1460436	0.12606975	-0.06345361	0.34260443	0.099915385	-0.46516672	0.56493515	0.07568082	0.53032845	-0.8142758	0.13356334	-0.1762166	0.21757795	0.39419565	-0.030845305	0.46575028	0.048637465	0.110351	-0.12762156	-0.3568809	0.033846423	-0.33097434	-0.19039337	-0.6656166	0.35904503	-0.30110323	-0.24758315	0.35319024	0.6130075	0.3876777	0.19525042	0.7118049	0.3611246	-0.16605341	0.07325576	1.0973917	0.49079692	0.1900667	-0.60265243	0.22263579	-0.22449692
-0.44011703	0.48073894	-0.11832313	0.3283218	0.082487024	-0.8650649	0.1734616	1.1780274	-0.73083436	-0.573323	-0.290134	-0.9558885	0.04029211	0.15105425	0.2247627	-0.3490606	0.12937446	-0.28999752	-0.27660543	-0.9899079	0.33910114	0.22235204	0.5568373	-0.31832236	-0.34942695	0.04709203	-0.46697876	-0.43660823	-0.4107277	0.32550028	0.41928014	-0.014380356	0.22897093	-0.5364439	-0.3158755	0.6502429	0.19779576	-0.38390452	-0.6496165	-0.5875422	0.33208153	-0.3527432	0.008546636	0.12498783	0.47194567	-0.18385169	-0.7717344	-0.21128766	0.41708484	0.4313258	0.21235274	-0.6356705	0.05070142	-0.25912637	-0.15871604	-0.143304	0.2079621	-0.016107026	-0.63790363	0.14869992	0.12784806	-0.047925156	0.33559954	0.0998999	-0.44942	0.5470249	0.07342359	0.50369054	-0.7822563	0.12273006	-0.16163214	0.2186922	0.37290594	-0.049024813	0.46450496	0.04831223	0.11692599	-0.11870073	-0.33012292	0.03551889	-0.3173765	-0.1813132	-0.6567017	0.35610512	-0.29732555	-0.24708942	0.33574548	0.6078884	0.38631758	0.19179784	0.6916748	0.3597176	-0.16166277	0.07994885	1.0718223	0.4620498	0.17374358	-0.5902318	0.22015835	-0.208295
