-0.19786078	0.41940212	-0.31558335	0.057390552	0.2012987	-0.7047065	0.16102128	0.8596648	-0.50582415	-0.12604585	-0.2963042	-0.72153	0.008870993	0.12157565	0.15936542	-0.37295726	0.3523504	-0.4329509	-0.1278542	-1.0728887	0.0924032	-0.002467904	0.83569556	-0.34286872	-0.5635796	-0.23960994	-0.28607446	-0.3607699	-0.6046521	-0.13089325	0.6529216	-0.13314342	0.36725232	-0.54161155	-0.20000951	0.42744198	-0.028249463	-0.32076222	0.02824979	-0.7829472	0.008938601	-0.2442656	-0.09390439	0.06964381	0.14362717	-0.37374622	-0.4546504	-0.1849195	0.42564583	0.14595294	0.20248124	-0.60523677	0.26088655	-0.012600567	-0.112064496	0.15198706	0.5897506	-0.08639099	-0.59128654	0.21629447	0.032551583	-0.06802336	-0.012761854	-0.05376207	-0.3415024	0.4390667	-0.07827058	0.44360304	-0.63992494	0.05352908	-0.0765745	0.16179922	0.6581825	0.15728594	0.34745657	0.12627125	0.13658229	-0.12215336	-0.36951834	0.028461423	-0.61727923	-0.15039292	-0.5150313	0.50777143	-0.41798848	-0.30799684	0.3159238	0.5419017	0.48386136	-0.00866669	0.71452624	0.405214	-0.13802679	0.074623	0.83301866	0.44292343	0.21101415	-0.41242686	0.23333897	-0.37279093
-0.20655006	0.41885403	-0.31255558	0.05595863	0.21870677	-0.69526124	0.14997154	0.8427396	-0.5020242	-0.12786004	-0.30430812	-0.71994686	0.006770074	0.12060146	0.1746564	-0.35601988	0.34728464	-0.41946054	-0.11931833	-1.0525721	0.08293988	-0.0074028354	0.82349646	-0.34804338	-0.550674	-0.22676624	-0.29051703	-0.357999	-0.59046847	-0.11716913	0.66280645	-0.13630395	0.34867847	-0.52812064	-0.18802541	0.4296592	-0.025992187	-0.30460587	0.040949076	-0.7583453	0.029386058	-0.2575413	-0.096123226	0.07247234	0.13797677	-0.35362738	-0.43571025	-0.19605978	0.4131748	0.13046241	0.2173221	-0.61035883	0.25918332	-0.0054703117	-0.122849755	0.16229466	0.5845753	-0.07137848	-0.5813678	0.21279055	0.028048087	-0.06340215	-0.0120286	-0.051174313	-0.32749534	0.43646905	-0.06597721	0.41994765	-0.6158878	0.059203032	-0.087982126	0.13974206	0.6565403	0.17294332	0.3325427	0.11988096	0.113119856	-0.124079034	-0.35623875	0.036354482	-0.61510104	-0.14623031	-0.50662166	0.48183078	-0.4037261	-0.3038845	0.3029996	0.5286034	0.4874092	-0.02165846	0.70729274	0.39705127	-0.14050053	0.0652588	0.810523	0.43383262	0.22308786	-0.4024453	0.21754082	-0.37164012
-0.18986034	0.43096665	-0.31751612	0.051956855	0.2284748	-0.66918063	0.14617254	0.82556146	-0.47826028	-0.11878546	-0.29339936	-0.6743903	0.029385671	0.0990657	0.20313072	-0.34295642	0.32301995	-0.38430828	-0.10157797	-1.0206147	0.070345774	0.010427088	0.7582039	-0.31792358	-0.5016367	-0.21638481	-0.25300798	-0.33245924	-0.54698074	-0.108902365	0.6183704	-0.13913564	0.31802168	-0.50437886	-0.20147489	0.4278135	-0.00031952665	-0.3147459	0.032259908	-0.74603736	0.025454532	-0.23511203	-0.09740695	0.06611822	0.14209159	-0.34089607	-0.4213516	-0.19924076	0.38502035	0.09761658	0.20251049	-0.56677055	0.2064199	0.0009930461	-0.12822457	0.13994054	0.5433279	-0.08475371	-0.5534589	0.19307838	0.05118876	-0.07087579	0.0029303613	-0.051898375	-0.31127894	0.44206962	-0.06650944	0.39982915	-0.6102632	0.06629866	-0.09283912	0.1438953	0.6116921	0.1765203	0.2940841	0.15025784	0.09812843	-0.116048284	-0.36894998	0.05436344	-0.5778059	-0.14490509	-0.4962563	0.4426445	-0.3880682	-0.27038953	0.29565164	0.50874186	0.5009729	-0.018715603	0.6937973	0.3699877	-0.13359237	0.061742317	0.81823283	0.40118685	0.23000745	-0.4053229	0.22271694	-0.37005723
-0.2068354	0.44479427	-0.31578928	0.049606554	0.22733782	-0.6966116	0.16033188	0.8478646	-0.46877137	-0.13924222	-0.27498284	-0.6700244	0.015763335	0.09281443	0.21062374	-0.3427772	0.33684394	-0.41128427	-0.10042888	-1.0213426	0.086460024	0.012768383	0.79298	-0.29296476	-0.52819175	-0.2106803	-0.25811458	-0.3392749	-0.5359617	-0.1102853	0.6196082	-0.13671236	0.31974384	-0.51330584	-0.1854121	0.44801292	0.009674077	-0.3293573	0.019356588	-0.74772424	0.038887434	-0.23819688	-0.08602001	0.053798016	0.15263288	-0.3449141	-0.42504397	-0.19682012	0.3896239	0.09805624	0.20932189	-0.56460756	0.20168918	0.0010704538	-0.12270346	0.14961316	0.5551518	-0.07128763	-0.54332644	0.19254893	0.04403417	-0.05933668	-0.00031550103	-0.05286158	-0.3031071	0.4301574	-0.08386088	0.41531205	-0.61864674	0.050201852	-0.094935335	0.13428675	0.61737734	0.19072849	0.3021021	0.13688241	0.07712731	-0.11120572	-0.38455003	0.058797788	-0.59257966	-0.1318583	-0.4813179	0.4530825	-0.39539683	-0.2679613	0.31894284	0.534223	0.491036	-0.028258594	0.7055278	0.36626315	-0.15183547	0.06346487	0.8363066	0.39961758	0.2390791	-0.42346874	0.20958051	-0.37565053
-0.21058872	0.425229	-0.33230895	0.047078922	0.21534717	-0.69367176	0.1492412	0.85495204	-0.5155179	-0.11731291	-0.32041198	-0.7211559	0.0064584212	0.112278044	0.16939227	-0.37383458	0.34357148	-0.43441528	-0.109893255	-1.080806	0.08287967	-0.01041271	0.8390506	-0.3332253	-0.5772245	-0.2351509	-0.29028887	-0.36501503	-0.60532516	-0.12472412	0.6732749	-0.13234055	0.3588604	-0.54436314	-0.18879874	0.42924318	-0.04263896	-0.3125199	0.027932672	-0.7875655	0.025300376	-0.2568843	-0.10088605	0.08907983	0.15191324	-0.37938315	-0.44636056	-0.20089425	0.4238369	0.12168049	0.21445806	-0.6070386	0.27438244	-0.013587183	-0.12386901	0.15071191	0.5704386	-0.0897031	-0.59372294	0.20081712	0.04438189	-0.07251304	-0.0052205427	-0.0451943	-0.34785306	0.43489254	-0.06546963	0.44703776	-0.64056677	0.06212426	-0.09207283	0.16191436	0.66303223	0.17321257	0.34618542	0.1406068	0.118813224	-0.11966175	-0.36271167	0.033796202	-0.62688947	-0.16044499	-0.52002364	0.49810946	-0.42112827	-0.321969	0.3191157	0.55969137	0.48615995	-0.024074055	0.7227637	0.40535587	-0.13842592	0.07457471	0.83523995	0.43399295	0.22826375	-0.40153757	0.23051897	-0.3795996
-0.22673298	0.460509	-0.34485185	0.04711337	0.22239478	-0.7516755	0.16700529	0.9119003	-0.54854035	-0.13896644	-0.340016	-0.77141047	0.0099896705	0.104702644	0.19303054	-0.39860955	0.359964	-0.47258016	-0.12138176	-1.1466055	0.07257241	0.0035222862	0.89076775	-0.35167858	-0.61236674	-0.25352582	-0.30715403	-0.4037814	-0.62814736	-0.12416713	0.7126467	-0.15281802	0.37290782	-0.5755426	-0.21271646	0.4805537	-0.027298987	-0.34109727	0.038913798	-0.84388065	0.03596953	-0.27481738	-0.108724885	0.07535557	0.15315814	-0.40061203	-0.4786328	-0.20446636	0.43973666	0.12881865	0.22900566	-0.6552318	0.28177854	0.008611579	-0.14309916	0.17304939	0.62913585	-0.09278072	-0.6316708	0.21193692	0.05071408	-0.07022022	-0.0013244911	-0.057471517	-0.35545158	0.4711562	-0.08446644	0.46194467	-0.6905739	0.04692879	-0.09434211	0.16779804	0.7164934	0.18654758	0.35408512	0.15153424	0.10595404	-0.13318767	-0.4006785	0.054610446	-0.6530962	-0.16947556	-0.5484227	0.51582277	-0.44353002	-0.33280596	0.3228441	0.6058523	0.5327096	-0.018871631	0.78308743	0.44062713	-0.167445	0.07643433	0.90586674	0.4727557	0.24069604	-0.44727978	0.24777478	-0.41685262
-0.21086821	0.4612609	-0.3528465	0.05810405	0.23506212	-0.7652757	0.17457557	0.9332735	-0.5566452	-0.13786994	-0.332662	-0.7886496	0.013267284	0.12984629	0.18903579	-0.40243077	0.38780755	-0.4730265	-0.12362883	-1.1774845	0.09273735	-0.0009987465	0.91182494	-0.36984906	-0.61579174	-0.24917285	-0.31900886	-0.4059001	-0.64691216	-0.13633884	0.73145014	-0.13751554	0.38659418	-0.5784628	-0.22313665	0.47883302	-0.043242726	-0.36120376	0.025150511	-0.8670219	0.032894146	-0.2800571	-0.08957131	0.07098034	0.15913458	-0.39554828	-0.50035053	-0.2270563	0.4532771	0.13875403	0.22897846	-0.6772141	0.27507296	-0.0015901724	-0.14392555	0.16372854	0.63387495	-0.097651996	-0.65113634	0.21632075	0.04115211	-0.07731977	-0.0034795115	-0.049162168	-0.37310982	0.4851916	-0.0930694	0.47025576	-0.70717704	0.05279438	-0.098166905	0.17616823	0.7236155	0.18884492	0.3787979	0.1338208	0.13587281	-0.1338092	-0.41064742	0.053813383	-0.6719591	-0.17530029	-0.5808958	0.5511003	-0.4540507	-0.34232715	0.3480636	0.6025628	0.53692675	-0.020053219	0.7890805	0.44698086	-0.16384704	0.08070724	0.9150569	0.4819262	0.2522356	-0.45485848	0.2514222	-0.410066
-0.21084271	0.46500933	-0.33799544	0.075583994	0.22976843	-0.76010567	0.1664886	0.9178446	-0.5533951	-0.15100603	-0.33734766	-0.77239215	0.024575518	0.10197598	0.20656629	-0.38100037	0.3724895	-0.47175893	-0.11620462	-1.169134	0.08332671	0.026998762	0.8765304	-0.3670642	-0.6102954	-0.23822886	-0.31816652	-0.38693756	-0.6319825	-0.11811471	0.6961496	-0.13244104	0.37962905	-0.57973623	-0.21897694	0.4757243	-0.03995121	-0.35865167	0.02343835	-0.85685897	0.047950502	-0.2683828	-0.10791671	0.08122936	0.17102411	-0.3955511	-0.49273837	-0.22645737	0.45123968	0.120986335	0.20997351	-0.64150256	0.2685697	-0.005825627	-0.14034753	0.18252036	0.60134	-0.08365597	-0.62289506	0.23136085	0.05490038	-0.06691282	-0.016436066	-0.04280294	-0.35796347	0.47825053	-0.09443027	0.475246	-0.68767226	0.047352392	-0.10391369	0.16913825	0.71554875	0.17900828	0.3491206	0.16152522	0.11755406	-0.15153706	-0.41005757	0.043447398	-0.66480094	-0.16497952	-0.5650967	0.53272283	-0.43959945	-0.32619402	0.34394756	0.60992646	0.5547162	-0.027606094	0.7842814	0.42873007	-0.17117272	0.09627552	0.91120875	0.46563637	0.24131034	-0.4483412	0.24802814	-0.41031247
-0.22690293	0.46903318	-0.33806393	0.069610916	0.24165767	-0.746691	0.17192677	0.9033987	-0.54677856	-0.12957545	-0.32857075	-0.7723786	0.02495015	0.10945034	0.21111538	-0.3841183	0.35525012	-0.4645804	-0.12458574	-1.1416548	0.08415543	0.017525658	0.8830107	-0.36174172	-0.5920944	-0.24253789	-0.31069666	-0.39964426	-0.6209114	-0.13695776	0.7051255	-0.14881413	0.38123852	-0.55222297	-0.21228471	0.47378793	-0.029853176	-0.33893567	0.03832385	-0.84514236	0.02629189	-0.2604691	-0.09962843	0.07188811	0.1489592	-0.39263552	-0.47613677	-0.20416921	0.43523914	0.12179553	0.22478992	-0.64026195	0.26775473	-0.0026232956	-0.12715156	0.16552338	0.617442	-0.08214322	-0.61175114	0.21128808	0.033765037	-0.0739801	-0.0020314513	-0.049902566	-0.36231685	0.46607295	-0.090813436	0.4616028	-0.68715686	0.060311772	-0.10779365	0.16172399	0.70555323	0.18743078	0.34157568	0.13740686	0.106174566	-0.14370191	-0.40858394	0.04767746	-0.6550122	-0.16877834	-0.54164565	0.5212609	-0.43071643	-0.31586054	0.32884195	0.585314	0.5323988	-0.015630895	0.7687868	0.42876104	-0.1580069	0.07734841	0.9056966	0.47257924	0.24312128	-0.43194273	0.2509721	-0.4107661
-0.22781351	0.47715014	-0.36608616	0.0711682	0.24438746	-0.79257476	0.16502562	0.9586761	-0.5611558	-0.14550196	-0.34410983	-0.7995618	0.015547816	0.11756437	0.21137236	-0.38966322	0.38258088	-0.4920111	-0.10775322	-1.1923425	0.09056031	0.019306982	0.89905965	-0.36518323	-0.6062572	-0.2565744	-0.32850036	-0.39438894	-0.64572567	-0.13785638	0.73605907	-0.14209491	0.3940341	-0.5802836	-0.23211433	0.50028056	-0.02129735	-0.36339715	0.036672734	-0.87277997	0.03838965	-0.26948276	-0.110817075	0.06937899	0.15769932	-0.40555885	-0.50492364	-0.21600346	0.46449155	0.13545601	0.23462588	-0.6610405	0.2696679	0.016335098	-0.13277288	0.16701163	0.6384797	-0.09508493	-0.639213	0.22822425	0.041999422	-0.06450314	-0.004612262	-0.054755207	-0.37247586	0.4848761	-0.09650902	0.46132833	-0.7064152	0.055336997	-0.10281582	0.1736886	0.7244306	0.17964347	0.3622994	0.14853871	0.11665045	-0.14824077	-0.41479406	0.055924457	-0.6779821	-0.17126445	-0.5742958	0.54871637	-0.4563091	-0.33328998	0.3376146	0.6198357	0.5709125	-0.015089433	0.80317765	0.4524939	-0.16681069	0.09170172	0.9514552	0.47509134	0.24331802	-0.45708892	0.26330388	-0.4178701
